Time Format:
	[Tag, Data*], Tag \in {RANGE, INSTANT, PERIOD, UNK}
		[RANGE, <begin_time, end_time>]
		[INSTANT, <time>]
		[PERIOD, <year>, <month>, <week>, <day>]
			e.g. [PERIOD, 1,4,0,1] is a year, 4 months, and a day
			e.g. [PERIOD, 1,0,2,1] is a year, 2 weeks, and a day
			     [PERIOD, 0,1,3,0] is a month and 3 weeks (this shouldn't happen)
		[UNK, <original_expression>]
	Special Characters:
		x: "unbound time," usually in part of a range to denote positive and
		   negative infinity. These correspond to PAST_REF and FUTURE_REF when seen
		NOW: "now," denoting the time of publication; used in PAST_REF, FUTURE_REF,
			and PRESENT_REF
		concretely:
			[RANGE,x,NOW] => PAST_REF
			[RANGE,NOW,x] => FUTURE_REF
			[INSTANT,NOW] => PRESENT_REF


Timex ID | Sentence ID | Document ID | Document Filename | Document Publication Time | Timex Value | Timex String (tokenized) | Sentence String (raw)
737|1632|113|./wsj_0778_orig.tml.xml|1989-10-27T00:00:00.000000000|[RANGE,1989-09-01T00:00:00+00:00,1989-10-01T00:00:00+00:00]|last month| Mr.  Antar  was  charged last month in  a civil  suit filed  in federal court in  Newark  by the  Securities and Exchange Commission .
738|1633|113|./wsj_0778_orig.tml.xml|1989-10-27T00:00:00.000000000|[PERIOD,3,0,0,0]|a three - year period| In  that  suit , the SEC  accused  Mr.  Antar  of  engaging  in a "massive financial  fraud "  to overstate  the earnings of  Crazy Eddie ,  Edison ,  N.J. ,  over a three-year period .
740|1636|113|./wsj_0778_orig.tml.xml|1989-10-27T00:00:00.000000000|[RANGE,1987-01-01T00:00:00+00:00,1988-01-01T00:00:00+00:00]|1987| Mr.  Antar , the SEC  said ,  made  more than  $60 million  from the  sale  of his shares  between 1985 and 1987 .
739|1636|113|./wsj_0778_orig.tml.xml|1989-10-27T00:00:00.000000000|[RANGE,1985-01-01T00:00:00+00:00,1986-01-01T00:00:00+00:00]|1985| Mr.  Antar , the SEC  said ,  made  more than  $60 million  from the  sale  of his shares  between 1985 and 1987 .
742|1642|114|./wsj_0068_orig.tml.xml|1989-11-02T00:00:00.000000000|[INSTANT,1989-12-15T00:00:00+00:00]|Dec. 15| The  reduced  dividend is  payable Jan. 2  to stock of  record Dec. 15 .
741|1642|114|./wsj_0068_orig.tml.xml|1989-11-02T00:00:00.000000000|[INSTANT,1990-01-02T00:00:00+00:00]|Jan. 2| The  reduced  dividend is  payable Jan. 2  to stock of  record Dec. 15 .
743|1643|114|./wsj_0068_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1989-07-01T00:00:00+00:00,1989-10-01T00:00:00+00:00]|third - quarter| The  Kearny ,  N.J. -based maker of hair accessories and other cosmetic products  said  it  cut  the dividend due to its  third-quarter loss  of  $992,000 , or  15 cents  a share.
744|1644|114|./wsj_0068_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1988-07-01T00:00:00+00:00,1988-10-01T00:00:00+00:00]|the year - ago quarter| In the year-ago quarter , the company  reported  net income of  $1.9 million , or  29 cents  a share.
745|1647|115|./CNN19980227.2130.0067.tml.xml|1998-02-27T00:00:00.000000000|[RANGE,1998-01-01T00:00:00+00:00,1998-02-01T00:00:00+00:00]|last month| New evidence is  suggesting  that a series of  bombings  in Atalanta and  last month 's explosion  at an  Alabama  women's clinic  might  be  related .
746|1649|115|./CNN19980227.2130.0067.tml.xml|1998-02-27T00:00:00.000000000|[RANGE,1996-01-01T00:00:00+00:00,1997-01-01T00:00:00+00:00]|nineteen ninety - six| Atlanta nineteen ninety-six .
747|1652|115|./CNN19980227.2130.0067.tml.xml|1998-02-27T00:00:00.000000000|[RANGE,1997-01-01T00:00:00+00:00,1997-02-01T00:00:00+00:00]|January nineteen ninety - seven| January nineteen ninety-seven .
748|1656|115|./CNN19980227.2130.0067.tml.xml|1998-02-27T00:00:00.000000000|[RANGE,1998-01-01T00:00:00+00:00,1998-02-01T00:00:00+00:00]|last month| And just  last month , an off duty policeman is  killed when  a bomb  explodes 
 at another abortion clinic.
749|1659|115|./CNN19980227.2130.0067.tml.xml|1998-02-27T00:00:00.000000000|[INSTANT,NOW]|Now| Now  officials are  investigating  whether,  Rudolph , who remains at large, is  linked  to all  three attacks .
750|1667|115|./CNN19980227.2130.0067.tml.xml|1998-02-27T00:00:00.000000000|[RANGE,1997-01-01T00:00:00+00:00,1998-01-01T00:00:00+00:00]|nineteen ninety - seven| Army  of god letters  claim responsibility  for the  Atlanta  abortion clinic
  bombing , a  nineteen ninety-seven attack  on a gay lounge and the Birmingham  assault .
751|1669|115|./CNN19980227.2130.0067.tml.xml|1998-02-27T00:00:00.000000000|[UNK,1998-WXX]|this week| And  this week ,  FBI  director Louie Freeh assigned  more agents to the
  search .
753|1676|116|./wsj_0172_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1990-01-01T00:00:00+00:00,1990-02-01T00:00:00+00:00]|January| First  of  America , which  now has 45  banks and  $12.5 billion  in assets,  announced  an  agreement to acquire  the  Peoria ,  Ill. , bank holding company  in January .
752|1676|116|./wsj_0172_orig.tml.xml|1989-11-02T00:00:00.000000000|[INSTANT,NOW]|now| First  of  America , which  now has 45  banks and  $12.5 billion  in assets,  announced  an  agreement to acquire  the  Peoria ,  Ill. , bank holding company  in January .
754|1678|116|./wsj_0172_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1990-01-01T00:00:00+00:00,1990-04-01T00:00:00+00:00]|early 1990| The  Midwest Financial  subsidiary banks will  continue to operate  under their current names  until early 1990 ,  when  each will  adopt  the  First  of  America  name.
755|1684|117|./wsj_0329_orig.tml.xml|1989-11-01T00:00:00.000000000|[PERIOD,3,0,0,0]|three years| The remaining  $40 million can   be  used  over  three  years  for oil and gas acquisitions, the company  said .
756|1685|117|./wsj_0329_orig.tml.xml|1989-11-01T00:00:00.000000000|[PERIOD,0,1,0,0]|each month| Ted Eubank,  Coda 's president ,  said  the loan carries an interest rate of prime plus one percentage point, with  85%  of the company's net oil and gas revenue  each month dedicated  to repayment.
757|1691|118|./APW19980526.1320.tml.xml|1998-05-26T00:00:00.000000000|[RANGE,1950-01-01T00:00:00+00:00,1951-01-01T00:00:00+00:00]|late 1950s| Computer chips have been  incorporated  into everyday objects ever
since the  introduction  of integrated circuits in the  late 1950s .
758|1692|118|./APW19980526.1320.tml.xml|1998-05-26T00:00:00.000000000|[INSTANT,1998-05-26T00:00:00+00:00]|today| It has been  said  that  today , an average home  might have 40  chips
in different appliances, from washing machines to television sets
to alarm clocks.
759|1707|118|./APW19980526.1320.tml.xml|1998-05-26T00:00:00.000000000|[INSTANT,1998-05-26T00:00:00+00:00]|recent| The  recent intransigence  of a south Asian nation  in flexing  its
nuclear muscle is a case in point.
760|1732|118|./APW19980526.1320.tml.xml|1998-05-26T00:00:00.000000000|[INSTANT,NOW]|recently| It has been  reported recently  that cyber-paedophiles and
child-molesters are  prowling  these discussion groups.
761|1743|118|./APW19980526.1320.tml.xml|1998-05-26T00:00:00.000000000|[RANGE,x,NOW]|Decades ago| Decades ago , the  German philospher Martin Heidegger wrote  a
letter to his Japanese friend which was  reproduced  in the Yomiuri
newspaper.
762|1744|118|./APW19980526.1320.tml.xml|1998-05-26T00:00:00.000000000|[RANGE,x,NOW]|today| In it he expressed his concern that none of  today 's cultural
traditions possesses the means  to  cope effectively with the
challenges posed by expanding modern technology.
764|1751|118|./APW19980526.1320.tml.xml|1998-05-26T00:00:00.000000000|[INSTANT,1998-05-27T00:00:00+00:00]|Wednesday| The  seminar entitled  ``Multimedia and Islam'' will be  held  on
 Tuesday  and  Wednesday  at IKIM's Grand Hall.
763|1751|118|./APW19980526.1320.tml.xml|1998-05-26T00:00:00.000000000|[INSTANT,1998-05-26T00:00:00+00:00]|Tuesday| The  seminar entitled  ``Multimedia and Islam'' will be  held  on
 Tuesday  and  Wednesday  at IKIM's Grand Hall.
765|1754|119|./wsj_0973_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1990-01-01T00:00:00+00:00,1991-01-01T00:00:00+00:00]|next year| Westinghouse Electric Corp. ,  capitalizing  on a major restructuring program,  expects  operating margins of more than  10%  and double-digit per-share earnings  growth next year , top officers  told  securities analysts here.
766|1755|119|./wsj_0973_orig.tml.xml|1989-10-26T00:00:00.000000000|[PERIOD,3,0,0,0]|the next three years| John C. Marous, chairman and chief executive officer , also  said  the company  expects  sales from continuing businesses  to rise 8.5% annually through the next three years .
767|1756|119|./wsj_0973_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1988-01-01T00:00:00+00:00,1989-01-01T00:00:00+00:00]|1988| In 1988 , the company  earned $822.8 million , or  $5.66  a share, on sales of  $12.49 billion .
768|1757|119|./wsj_0973_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1983-01-01T00:00:00+00:00,1984-01-01T00:00:00+00:00]|1983| Since 1983 ,  Westinghouse  has  shed 70  businesses that it did  n't expect to produce 10%  operating margins  while acquiring 55  businesses.
769|1758|119|./wsj_0973_orig.tml.xml|1989-10-26T00:00:00.000000000|[INSTANT,2011-05-20T00:00:00+00:00]|the past 20 months| In the past 20 months  alone,  Paul E. Lego, president and chief operating officer ,  said  the divestiture of  $300 million  of slow-growth, low-profit businesses has been  more than offset  by  $600 million  in profitable acquisitions.
770|1762|119|./wsj_0973_orig.tml.xml|1989-10-26T00:00:00.000000000|[UNK,PXXY]|years| A bright spot is the company's power-generation business, which is  experiencing  a surge of  growth for the first time in years .
771|1763|119|./wsj_0973_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1989-01-01T00:00:00+00:00,1990-01-01T00:00:00+00:00]|this year| Mr. Marous said  the business will  achieve  higher sales  this year  than the company's target goal of  8.5% .
772|1764|119|./wsj_0973_orig.tml.xml|1989-10-26T00:00:00.000000000|[PERIOD,0,0,0,0]|about a decade| While  Westinghouse  hasn't  had  a nuclear power plant  order  from a  U.S.  utility  in about a decade , excess capacity is  beginning to shrink .
773|1765|119|./wsj_0973_orig.tml.xml|1989-10-26T00:00:00.000000000|[UNK,PXXY]|the 1990s| Mr. Lego said  the company  foresees  the  need  for a major  boost  in new-generation capability  throughout the 1990s .
774|1767|119|./wsj_0973_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,x,NOW]|recently| The company's ability to respond to energy needs world-wide will be  enhanced  through a  recently announced venture  with  Mitsubishi Heavy Industries ,  Mr. Lego said .
776|1769|119|./wsj_0973_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1988-01-01T00:00:00+00:00,1989-01-01T00:00:00+00:00]|last year| Westinghouse  also  expects  its international sales  to soon grow to 25%  of total corporate sales from 20% last year .
775|1769|119|./wsj_0973_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,NOW,x]|soon| Westinghouse  also  expects  its international sales  to soon grow to 25%  of total corporate sales from 20% last year .
777|1773|119|./wsj_0973_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1989-10-01T00:00:00+00:00,1990-01-01T00:00:00+00:00]|the fourth quarter| Company officials also  said  that any gain from the  sale  of  Westinghouse 's  55%  stake in its transmission and distribution venture with the Swiss firm of Asea Brown Boveri will be  offset  by a restructuring charge  in the fourth quarter .
779|1775|119|./wsj_0973_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1989-01-01T00:00:00+00:00,1990-01-01T00:00:00+00:00]|this year| Capital expenditure  in 1990  will  rise  slightly,  Mr. Marous said ,  from  an  estimated $470 million this year .
778|1775|119|./wsj_0973_orig.tml.xml|1989-10-26T00:00:00.000000000|[RANGE,1990-01-01T00:00:00+00:00,1991-01-01T00:00:00+00:00]|1990| Capital expenditure  in 1990  will  rise  slightly,  Mr. Marous said ,  from  an  estimated $470 million this year .
782|1776|120|./NYT19980424.0421.tml.xml|1998-04-24T21:49:00.000000000|[RANGE,1996-01-01T00:00:00+00:00,1997-01-01T00:00:00+00:00]|two years ago| The  New York Times said  in an editorial  on Saturday, April 25 :
The  Supreme Court took  a detour  this week  from the core
principle of gender fairness it  vindicated two years ago in  its
 ruling invalidating  the  use  of sexual stereotypes  to justify
denying women admission to the  Virginia Military Institute .
781|1776|120|./NYT19980424.0421.tml.xml|1998-04-24T21:49:00.000000000|[INSTANT,1998-04-20T00:00:00+00:00]|this week| The  New York Times said  in an editorial  on Saturday, April 25 :
The  Supreme Court took  a detour  this week  from the core
principle of gender fairness it  vindicated two years ago in  its
 ruling invalidating  the  use  of sexual stereotypes  to justify
denying women admission to the  Virginia Military Institute .
780|1776|120|./NYT19980424.0421.tml.xml|1998-04-24T21:49:00.000000000|[INSTANT,1998-04-25T00:00:00+00:00]|Saturday, April 25| The  New York Times said  in an editorial  on Saturday, April 25 :
The  Supreme Court took  a detour  this week  from the core
principle of gender fairness it  vindicated two years ago in  its
 ruling invalidating  the  use  of sexual stereotypes  to justify
denying women admission to the  Virginia Military Institute .
783|1782|120|./NYT19980424.0421.tml.xml|1998-04-24T21:49:00.000000000|[INSTANT,NOW]|today| As
 Justice Stephen Breyer asked in  a strong  dissent , ``what sense does
it make''  to apply citizenship barriers ``only to fathers and not
to mothers in  today 's world _ where paternity can  readily be proved
and where women and men both are likely  to earn a living in the
workplace?''
Justices Sandra Day  O'Connor  and  Anthony Kennedy seemed  to  agree 
that the law  amounted  to unconstitutional sex discrimination.
800|1829|125|./wsj_0160_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1988-07-01T00:00:00+00:00,1988-10-01T00:00:00+00:00]|year - earlier| Savin Corp. reported  a  third-quarter  net  loss  of  $35.2 million , or  31 cents  a share, compared with  year-earlier profit  of  $3.8 million , or  one cent  a share.
799|1829|125|./wsj_0160_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1989-07-01T00:00:00+00:00,1989-10-01T00:00:00+00:00]|third - quarter| Savin Corp. reported  a  third-quarter  net  loss  of  $35.2 million , or  31 cents  a share, compared with  year-earlier profit  of  $3.8 million , or  one cent  a share.
784|1785|120|./NYT19980424.0421.tml.xml|1998-04-24T21:49:00.000000000|[INSTANT,NOW]|current| The department  retreated  from its position in the  VMI  case
 when  it  argued  that the government  could not make policy  based on
stereotypes ``even  when  those stereotypes  reflect current 
realities.''
785|1787|120|./NYT19980424.0421.tml.xml|1998-04-24T21:49:00.000000000|[INSTANT,1998-04-24T21:49:00+00:00]|04 - 24 - 98 2149EDT| NYT- 04-24-98 2149EDT
786|1791|121|./wsj_0165_orig.tml.xml|1989-11-02T00:00:00.000000000|[INSTANT,1989-11-01T00:00:00+00:00]|yesterday| In national over-the-counter trading  yesterday ,  POP plunged $4 to $14.75 .
787|1795|122|./NYT19980212.0019.tml.xml|1998-02-12T01:58:00.000000000|[INSTANT,1998-02-12T00:00:00+00:00]|Thursday evening| NEW YORK _ A Brooklyn  woman who  was  watching  her clothes dry in
a laundromat  was  killed Thursday evening when two  would-be robbers
 emptied  their pistols into the store, the police  said .
788|1796|122|./NYT19980212.0019.tml.xml|1998-02-12T01:58:00.000000000|[INSTANT,1998-02-12T19:15:00+00:00]|around 7:15 p.m.| The men  appeared  in the store at  469  Vermont St. in  Brownsville around 7:15 p.m. ,  after  the victim,  Linda Sanders,  35 ,  had  finished 
her  cleaning  and  was  waiting  for her clothes   to dry , detectives
 said .
789|1803|122|./NYT19980212.0019.tml.xml|1998-02-12T01:58:00.000000000|[INSTANT,2011-07-18T00:00:00+00:00]|a few years ago| Victor Miranda , who  lives  in  Ms. Sanders ' apartment building at
 405  Williams Ave.,  said  the laundry machines in the building  were  removed a few years ago to make  room for management offices.
790|1804|122|./NYT19980212.0019.tml.xml|1998-02-12T01:58:00.000000000|[INSTANT,1998-02-12T01:58:00+00:00]|02 - 12 - 98 0158EST| NYT- 02-12-98 0158EST
791|1805|123|./APW19980227.0487.tml.xml|1998-02-27T08:09:00.000000000|[INSTANT,1998-02-27T00:00:00+00:00]|Friday| JERUSALEM  ( AP )  _ Taking the  stand in her own  defense ,  a  friend of Yitzhak Rabin 's  assassin said Friday  that  she regretted calling the  prime minister a  traitor  and  praying for his  death .
793|1807|123|./APW19980227.0487.tml.xml|1998-02-27T08:09:00.000000000|[INSTANT,1998-02-27T00:00:00+00:00]|Friday| She took the
 stand for more than four hours Friday in a  Tel Aviv magistrate 's
 court .
792|1807|123|./APW19980227.0487.tml.xml|1998-02-27T08:09:00.000000000|[INSTANT,2011-05-08T04:00:00+00:00]|more than four hours| She took the
 stand for more than four hours Friday in a  Tel Aviv magistrate 's
 court .
794|1808|123|./APW19980227.0487.tml.xml|1998-02-27T08:09:00.000000000|[RANGE,1995-11-01T00:00:00+00:00,1995-12-01T00:00:00+00:00]|November 1995| Amir ,  27 ,  is  serving a life  sentence for the  November 1995 assassination of Rabin at a  Tel Aviv  peace  rally .
795|1820|124|./wsj_0791_orig.tml.xml|1989-10-27T00:00:00.000000000|[INSTANT,2011-05-06T00:00:00+00:00]|the past two quarters| Norwood ,  Mass. -based  Phoenix , a once-high-flying maker of software for personal computers, has  had  substantial  losses in the past two quarters .
796|1821|124|./wsj_0791_orig.tml.xml|1989-10-27T00:00:00.000000000|[RANGE,x,NOW]|recently| Its stock, which was as high as  $18.75  a share , has been  trading  under  $4  a share recently .
797|1822|124|./wsj_0791_orig.tml.xml|1989-10-27T00:00:00.000000000|[INSTANT,1989-10-26T00:00:00+00:00]|Yesterday| Yesterday  it  closed  at  $4.375  a share , up  $1.125 , in national over-the-counter  trading .
798|1827|124|./wsj_0791_orig.tml.xml|1989-10-27T00:00:00.000000000|[RANGE,1989-10-01T00:00:00+00:00,1989-11-01T00:00:00+00:00]|the beginning of October| Also  involved  in the group is  Robert F. Angelo , formerly  Phoenix 's senior vice president, field operations, who  left Phoenix at the beginning of October .
801|1830|125|./wsj_0160_orig.tml.xml|1989-11-02T00:00:00.000000000|[RANGE,1989-07-01T00:00:00+00:00,1989-10-01T00:00:00+00:00]|the quarter| A spokesman for the Stamford, Conn.based company  said  operations had a  loss  of  $5.5 million  for  the quarter ; in addition, the  loss  was  magnified  by nonrecurring charges totaling  $23.5 million  and  $8.2 million  in asset-valuation adjustments that he described as "unusual."
